Brand,Price,log_price,Mileage,log_mileage,EngineV,Year
Audi," ₹ 41,000.00 ",4.61,88,1.944482672,4.2,2010
Renault," ₹ 12,900.00 ",4.11,89,1.949390007,2.5,2010
Toyota," ₹ 29,500.00 ",4.47,90,1.954242509,2.7,2010
Toyota," ₹ 18,900.00 ",4.28,90,1.954242509,2,2010
Volkswagen," ₹ 11,900.00 ",4.08,91,1.959041392,1.4,2010
Mitsubishi," ₹ 9,200.00 ",3.96,92,1.963787827,2,2010
Toyota," ₹ 39,900.00 ",4.60,94,1.973127854,4,2010
Mitsubishi," ₹ 9,350.00 ",3.97,94,1.973127854,1.5,2010
Mercedes-Benz," ₹ 31,990.00 ",4.51,95,1.977723605,4.7,2010
Volkswagen," ₹ 12,999.00 ",4.11,95,1.977723605,1.6,2010
Volkswagen," ₹ 9,950.00 ",4.00,95,1.977723605,1.4,2010
Mercedes-Benz," ₹ 32,000.00 ",4.51,96,1.982271233,3.5,2010
Renault," ₹ 6,700.00 ",3.83,96,1.982271233,1.4,2010
Toyota," ₹ 42,000.00 ",4.62,97,1.986771734,4,2010
BMW," ₹ 37,900.00 ",4.58,97,1.986771734,3,2010
Volkswagen," ₹ 9,800.00 ",3.99,98,1.991226076,1.6,2010
Mitsubishi," ₹ 8,350.00 ",3.92,98,1.991226076,1.5,2010
Audi," ₹ 22,500.00 ",4.35,99,1.995635195,2,2010
Mercedes-Benz," ₹ 35,500.00 ",4.55,100,2,3.5,2010
Mercedes-Benz," ₹ 35,500.00 ",4.55,100,2,3.5,2010
Volkswagen," ₹ 11,500.00 ",4.06,100,2,2,2010
Toyota," ₹ 14,900.00 ",4.17,100,2,1.8,2010
Renault," ₹ 8,700.00 ",3.94,100,2,1.5,2010
Renault," ₹ 9,999.00 ",4.00,100,2,1.5,2010
Toyota," ₹ 25,500.00 ",4.41,103,2.012837225,3.5,2010
Renault," ₹ 10,850.00 ",4.04,103,2.012837225,2.5,2010
Audi," ₹ 25,900.00 ",4.41,104,2.017033339,2.8,2010
Volkswagen," ₹ 13,500.00 ",4.13,104,2.017033339,1.8,2010
Renault," ₹ 7,199.00 ",3.86,104,2.017033339,1.5,2010
Renault," ₹ 7,900.00 ",3.90,105,2.021189299,1.5,2010
Mercedes-Benz," ₹ 16,500.00 ",4.22,107,2.029383778,2.2,2010
Volkswagen," ₹ 9,200.00 ",3.96,107,2.029383778,1.6,2010
Mercedes-Benz," ₹ 40,500.00 ",4.61,108,2.033423755,5.5,2010
BMW," ₹ 34,900.00 ",4.54,110,2.041392685,4.4,2010
Renault," ₹ 13,900.00 ",4.14,111,2.045322979,2.5,2010
Audi," ₹ 25,000.00 ",4.40,112,2.049218023,3.2,2010
Mercedes-Benz," ₹ 17,500.00 ",4.24,113,2.053078443,2.2,2010
BMW," ₹ 39,500.00 ",4.60,115,2.06069784,4.4,2010
BMW," ₹ 31,800.00 ",4.50,115,2.06069784,3,2010
Audi," ₹ 36,500.00 ",4.56,115,2.06069784,3,2010
Mercedes-Benz," ₹ 38,700.00 ",4.59,117,2.068185862,5.5,2010
BMW," ₹ 31,111.00 ",4.49,117,2.068185862,4.4,2010
BMW," ₹ 23,700.00 ",4.37,117,2.068185862,2,2010
Mercedes-Benz," ₹ 24,800.00 ",4.39,118,2.071882007,3,2010
Toyota," ₹ 11,400.00 ",4.06,118,2.071882007,1.4,2010
Mercedes-Benz," ₹ 33,800.00 ",4.53,120,2.079181246,3,2010
Volkswagen," ₹ 16,500.00 ",4.22,123,2.089905111,1.8,2010
Volkswagen," ₹ 17,900.00 ",4.25,123,2.089905111,1.8,2010
Audi," ₹ 15,800.00 ",4.20,123,2.089905111,1.4,2010
Mercedes-Benz," ₹ 22,700.00 ",4.36,125,2.096910013,2.2,2010
Mercedes-Benz," ₹ 39,900.00 ",4.60,126,2.100370545,5.5,2010
Audi," ₹ 37,800.00 ",4.58,126,2.100370545,3,2010
Mercedes-Benz," ₹ 39,900.00 ",4.60,127,2.103803721,5.5,2010
Audi," ₹ 19,990.00 ",4.30,127,2.103803721,2.8,2010
BMW," ₹ 28,000.00 ",4.45,127,2.103803721,2.5,2010
Volkswagen," ₹ 9,600.00 ",3.98,128,2.10720997,1.9,2010
Volkswagen," ₹ 10,799.00 ",4.03,128,2.10720997,1.9,2010
Volkswagen," ₹ 8,900.00 ",3.95,128,2.10720997,1.4,2010
BMW," ₹ 31,500.00 ",4.50,130,2.113943352,3,2010
Audi," ₹ 35,500.00 ",4.55,130,2.113943352,3,2010
Volkswagen," ₹ 10,500.00 ",4.02,130,2.113943352,1.9,2010
Volkswagen," ₹ 12,750.00 ",4.11,130,2.113943352,1.4,2010
BMW," ₹ 32,500.00 ",4.51,131,2.117271296,2,2010
Mercedes-Benz," ₹ 43,999.00 ",4.64,132,2.120573931,3,2010
Mercedes-Benz," ₹ 38,500.00 ",4.59,134,2.127104798,3,2010
BMW," ₹ 32,500.00 ",4.51,134,2.127104798,2,2010
Volkswagen," ₹ 12,900.00 ",4.11,136,2.133538908,1.6,2010
Volkswagen," ₹ 11,450.00 ",4.06,140,2.146128036,2,2010
Toyota," ₹ 21,950.00 ",4.34,141,2.149219113,2.7,2010
Audi," ₹ 35,900.00 ",4.56,143,2.155336037,3,2010
Volkswagen," ₹ 14,800.00 ",4.17,143,2.155336037,2,2010
Audi," ₹ 17,500.00 ",4.24,144,2.158362492,2,2010
Audi," ₹ 36,000.00 ",4.56,145,2.161368002,3,2010
Mercedes-Benz," ₹ 17,800.00 ",4.25,145,2.161368002,2.2,2010
BMW," ₹ 12,090.00 ",4.08,145,2.161368002,1.6,2010
Renault," ₹ 5,300.00 ",3.72,145,2.161368002,1.5,2010
Toyota," ₹ 11,999.00 ",4.08,147,2.167317335,2.4,2010
Mercedes-Benz," ₹ 11,800.00 ",4.07,148,2.170261715,2.2,2010
Toyota," ₹ 33,200.00 ",4.52,150,2.176091259,4,2010
Audi," ₹ 18,400.00 ",4.26,151,2.178976947,2,2010
Renault," ₹ 9,700.00 ",3.99,152,2.181843588,2,2010
Volkswagen," ₹ 10,700.00 ",4.03,153,2.184691431,2,2010
Volkswagen," ₹ 9,300.00 ",3.97,154,2.187520721,2,2010
Audi," ₹ 20,500.00 ",4.31,155,2.190331698,3,2010
Renault," ₹ 9,200.00 ",3.96,155,2.190331698,1.5,2010
Volkswagen," ₹ 17,000.00 ",4.23,157,2.195899652,2,2010
BMW," ₹ 17,000.00 ",4.23,158,2.198657087,2,2010
Audi," ₹ 36,500.00 ",4.56,159,2.201397124,3,2010
Mercedes-Benz," ₹ 9,300.00 ",3.97,159,2.201397124,2.2,2010
Renault," ₹ 12,350.00 ",4.09,159,2.201397124,2,2010
Volkswagen," ₹ 11,250.00 ",4.05,159,2.201397124,1.4,2010
BMW," ₹ 34,500.00 ",4.54,160,2.204119983,3,2010
Audi," ₹ 19,999.00 ",4.30,160,2.204119983,2,2010
Volkswagen," ₹ 15,900.00 ",4.20,160,2.204119983,1.8,2010
Renault," ₹ 11,500.00 ",4.06,160,2.204119983,1.5,2010
Volkswagen," ₹ 28,000.00 ",4.45,163,2.212187604,2,2010
Volkswagen," ₹ 16,800.00 ",4.23,164,2.214843848,2,2010
Audi," ₹ 21,500.00 ",4.33,165,2.217483944,2,2010
Volkswagen," ₹ 11,300.00 ",4.05,165,2.217483944,1.9,2010
Audi," ₹ 37,000.00 ",4.57,170,2.230448921,3,2010
Mercedes-Benz," ₹ 18,500.00 ",4.27,170,2.230448921,2.2,2010
Volkswagen," ₹ 10,700.00 ",4.03,171,2.23299611,1.9,2010
Mercedes-Benz," ₹ 16,300.00 ",4.21,175,2.243038049,2.2,2010
Audi," ₹ 22,500.00 ",4.35,175,2.243038049,2,2010
Volkswagen," ₹ 7,200.00 ",3.86,177,2.247973266,1.9,2010
Renault," ₹ 9,000.00 ",3.95,179,2.252853031,1.5,2010
Volkswagen," ₹ 8,900.00 ",3.95,180,2.255272505,1.9,2010
Renault," ₹ 8,200.00 ",3.91,180,2.255272505,1.6,2010
Renault," ₹ 5,400.00 ",3.73,181,2.257678575,1.5,2010
Audi," ₹ 22,800.00 ",4.36,184,2.264817823,2.7,2010
Renault," ₹ 7,300.00 ",3.86,186,2.269512944,1.5,2010
Renault," ₹ 7,850.00 ",3.89,187,2.271841607,1.5,2010
Renault," ₹ 9,500.00 ",3.98,189,2.276461804,2,2010
Renault," ₹ 8,200.00 ",3.91,192,2.283301229,1.5,2010
Audi," ₹ 30,900.00 ",4.49,195,2.290034611,3,2010
Mercedes-Benz," ₹ 23,800.00 ",4.38,195,2.290034611,2.2,2010
Mercedes-Benz," ₹ 22,900.00 ",4.36,197,2.294466226,2.2,2010
BMW," ₹ 33,000.00 ",4.52,200,2.301029996,3,2010
Mercedes-Benz," ₹ 11,500.00 ",4.06,200,2.301029996,2.2,2010
BMW," ₹ 25,800.00 ",4.41,203,2.307496038,2,2010
Renault," ₹ 11,990.00 ",4.08,210,2.322219295,1.1,2010
Audi," ₹ 29,000.00 ",4.46,213,2.328379603,3,2010
Renault," ₹ 6,700.00 ",3.83,216,2.334453751,1.5,2010
Renault," ₹ 8,100.00 ",3.91,219,2.340444115,2.5,2010
Renault," ₹ 9,250.00 ",3.97,220,2.342422681,1.5,2010
BMW," ₹ 35,500.00 ",4.55,235,2.371067862,3,2010
Volkswagen," ₹ 14,400.00 ",4.16,237,2.374748346,2,2010
Volkswagen," ₹ 11,999.00 ",4.08,240,2.380211242,1.6,2010
Volkswagen," ₹ 12,300.00 ",4.09,248,2.394451681,1.9,2010
Volkswagen," ₹ 17,777.00 ",4.25,250,2.397940009,2,2010
Volkswagen," ₹ 17,777.00 ",4.25,250,2.397940009,2,2010
Volkswagen," ₹ 17,777.00 ",4.25,250,2.397940009,2,2010
Volkswagen," ₹ 9,750.00 ",3.99,253,2.403120521,1.9,2010
Toyota," ₹ 47,700.00 ",4.68,810,2.908485019,4.7,2010
Toyota," ₹ 11,600.00 ",4.06,24,1.380211242,1.6,2009
Toyota," ₹ 17,999.00 ",4.26,35,1.544068044,2,2009
BMW," ₹ 39,000.00 ",4.59,38,1.579783597,3,2009
Mercedes-Benz," ₹ 17,999.00 ",4.26,38,1.579783597,2,2009
Mercedes-Benz," ₹ 44,000.00 ",4.64,39,1.591064607,5.5,2009
Toyota," ₹ 37,700.00 ",4.58,47,1.672097858,5.7,2009
Toyota," ₹ 18,800.00 ",4.27,47,1.672097858,2.4,2009
BMW," ₹ 40,000.00 ",4.60,48,1.681241237,4.4,2009
BMW," ₹ 42,000.00 ",4.62,59,1.770852012,4.4,2009
Mitsubishi," ₹ 12,750.00 ",4.11,59,1.770852012,2.4,2009
Toyota," ₹ 9,800.00 ",3.99,65,1.812913357,1.6,2009
Mitsubishi," ₹ 8,000.00 ",3.90,67,1.826074803,1.5,2009
Renault," ₹ 7,450.00 ",3.87,68,1.832508913,1.2,2009
Audi," ₹ 17,700.00 ",4.25,70,1.84509804,2,2009
Toyota," ₹ 33,333.00 ",4.52,73,1.86332286,4,2009
Toyota," ₹ 33,333.00 ",4.52,73,1.86332286,4,2009
Mercedes-Benz," ₹ 51,500.00 ",4.71,75,1.875061263,6.3,2009
Mitsubishi," ₹ 13,200.00 ",4.12,79,1.897627091,2.4,2009
Mitsubishi," ₹ 9,800.00 ",3.99,81,1.908485019,2,2009
Toyota," ₹ 14,299.00 ",4.16,83,1.919078092,2,2009
Audi," ₹ 23,500.00 ",4.37,83,1.919078092,2,2009
Mitsubishi," ₹ 12,999.00 ",4.11,84,1.924279286,2.4,2009
Mitsubishi," ₹ 9,200.00 ",3.96,84,1.924279286,2,2009
Mercedes-Benz," ₹ 63,000.00 ",4.80,86,1.934498451,5.5,2009
Toyota," ₹ 11,300.00 ",4.05,87,1.939519253,1,2009
Toyota," ₹ 39,000.00 ",4.59,88,1.944482672,4.5,2009
Volkswagen," ₹ 8,900.00 ",3.95,90,1.954242509,1.9,2009
Mitsubishi," ₹ 8,400.00 ",3.92,91,1.959041392,1.5,2009
Mercedes-Benz," ₹ 37,500.00 ",4.57,94,1.973127854,5.5,2009
Mercedes-Benz," ₹ 23,900.00 ",4.38,96,1.982271233,3.5,2009
Toyota," ₹ 25,900.00 ",4.41,97,1.986771734,4,2009
Mitsubishi," ₹ 18,700.00 ",4.27,97,1.986771734,3.2,2009
Audi," ₹ 24,996.00 ",4.40,98,1.991226076,3.2,2009
Mitsubishi," ₹ 9,900.00 ",4.00,98,1.991226076,2,2009
Mercedes-Benz," ₹ 70,500.00 ",4.85,99,1.995635195,5.5,2009
Audi," ₹ 55,000.00 ",4.74,100,2,6,2009
Renault," ₹ 6,450.00 ",3.81,100,2,1.5,2009
Renault," ₹ 8,999.00 ",3.95,100,2,1.5,2009
Renault," ₹ 9,500.00 ",3.98,100,2,1.5,2009
Volkswagen," ₹ 8,900.00 ",3.95,100,2,1.4,2009
Mitsubishi," ₹ 15,500.00 ",4.19,102,2.008600172,3,2009
Volkswagen," ₹ 21,900.00 ",4.34,107,2.029383778,3,2009
Audi," ₹ 31,999.00 ",4.51,107,2.029383778,3,2009
Mitsubishi," ₹ 20,500.00 ",4.31,109,2.037426498,3.2,2009
Volkswagen," ₹ 13,000.00 ",4.11,110,2.041392685,1.9,2009
Mercedes-Benz," ₹ 18,900.00 ",4.28,111,2.045322979,2.5,2009
Toyota," ₹ 14,100.00 ",4.15,113,2.053078443,2.4,2009
Audi," ₹ 19,300.00 ",4.29,113,2.053078443,1.8,2009
Audi," ₹ 21,900.00 ",4.34,114,2.056904851,3.2,2009
Toyota," ₹ 15,300.00 ",4.18,116,2.064457989,2.4,2009
Mitsubishi," ₹ 12,000.00 ",4.08,121,2.08278537,2.4,2009
Mitsubishi," ₹ 21,000.00 ",4.32,122,2.086359831,3.2,2009
Volkswagen," ₹ 22,000.00 ",4.34,123,2.089905111,3,2009
Mitsubishi," ₹ 10,400.00 ",4.02,123,2.089905111,2,2009
Renault," ₹ 7,499.00 ",3.88,123,2.089905111,1.5,2009
Renault," ₹ 8,700.00 ",3.94,123,2.089905111,1.5,2009
Audi," ₹ 18,300.00 ",4.26,125,2.096910013,2,2009
Mitsubishi," ₹ 8,900.00 ",3.95,125,2.096910013,1.8,2009
Toyota," ₹ 9,500.00 ",3.98,125,2.096910013,1.6,2009
Renault," ₹ 7,500.00 ",3.88,128,2.10720997,1.5,2009
Toyota," ₹ 12,900.00 ",4.11,129,2.11058971,1.8,2009
Toyota," ₹ 38,300.00 ",4.58,130,2.113943352,5.7,2009
Audi," ₹ 16,700.00 ",4.22,131,2.117271296,2,2009
Renault," ₹ 7,500.00 ",3.88,131,2.117271296,1.6,2009
Volkswagen," ₹ 15,200.00 ",4.18,132,2.120573931,2.5,2009
BMW," ₹ 33,700.00 ",4.53,134,2.127104798,4.4,2009
Mitsubishi," ₹ 11,500.00 ",4.06,134,2.127104798,2.4,2009
Toyota," ₹ 17,300.00 ",4.24,135,2.130333768,3.5,2009
Mitsubishi," ₹ 13,300.00 ",4.12,135,2.130333768,3,2009
Mitsubishi," ₹ 18,500.00 ",4.27,135,2.130333768,3,2009
Audi," ₹ 18,700.00 ",4.27,136,2.133538908,2,2009
BMW," ₹ 32,000.00 ",4.51,138,2.139879086,3,2009
Mercedes-Benz," ₹ 14,100.00 ",4.15,138,2.139879086,2.2,2009
Mercedes-Benz," ₹ 29,000.00 ",4.46,139,2.1430148,3.5,2009
Mercedes-Benz," ₹ 24,900.00 ",4.40,140,2.146128036,5.5,2009
BMW," ₹ 26,900.00 ",4.43,140,2.146128036,4.8,2009
BMW," ₹ 27,800.00 ",4.44,140,2.146128036,3,2009
BMW," ₹ 27,900.00 ",4.45,140,2.146128036,3,2009
Renault," ₹ 5,650.00 ",3.75,140,2.146128036,1.4,2009
Renault," ₹ 11,900.00 ",4.08,143,2.155336037,2,2009
Mercedes-Benz," ₹ 14,000.00 ",4.15,144,2.158362492,2.2,2009
Volkswagen," ₹ 11,900.00 ",4.08,144,2.158362492,1.6,2009
Mitsubishi," ₹ 8,600.00 ",3.93,145,2.161368002,2,2009
BMW," ₹ 33,000.00 ",4.52,147,2.167317335,3,2009
Mercedes-Benz," ₹ 27,300.00 ",4.44,149,2.173186268,5.46,2009
Renault," ₹ 8,900.00 ",3.95,150,2.176091259,2,2009
Volkswagen," ₹ 22,500.00 ",4.35,151,2.178976947,3,2009
Toyota," ₹ 13,300.00 ",4.12,152,2.181843588,2,2009
Volkswagen," ₹ 9,200.00 ",3.96,156,2.193124598,1.9,2009
Toyota," ₹ 12,200.00 ",4.09,157,2.195899652,2.4,2009
Volkswagen," ₹ 7,600.00 ",3.88,158,2.198657087,2,2009
Toyota," ₹ 13,300.00 ",4.12,158,2.198657087,2,2009
Volkswagen," ₹ 9,750.00 ",3.99,159,2.201397124,1.9,2009
Volkswagen," ₹ 9,800.00 ",3.99,160,2.204119983,1.9,2009
Mercedes-Benz," ₹ 36,000.00 ",4.56,162,2.209515015,3,2009
Renault," ₹ 12,200.00 ",4.09,164,2.214843848,2.5,2009
Audi," ₹ 21,700.00 ",4.34,167,2.222716471,3,2009
Mercedes-Benz," ₹ 32,500.00 ",4.51,168,2.225309282,3.2,2009
Renault," ₹ 8,300.00 ",3.92,168,2.225309282,1.6,2009
Volkswagen," ₹ 11,000.00 ",4.04,171,2.23299611,1.9,2009
Toyota," ₹ 12,900.00 ",4.11,177,2.247973266,2.4,2009
Renault," ₹ 12,399.00 ",4.09,177,2.247973266,2,2009
Volkswagen," ₹ 9,000.00 ",3.95,178,2.250420002,1.9,2009
Audi," ₹ 23,900.00 ",4.38,180,2.255272505,3,2009
Audi," ₹ 25,500.00 ",4.41,181,2.257678575,3,2009
Volkswagen," ₹ 10,900.00 ",4.04,185,2.267171728,1.9,2009
BMW," ₹ 29,500.00 ",4.47,189,2.276461804,3,2009
Mercedes-Benz," ₹ 13,600.00 ",4.13,190,2.278753601,2.2,2009
Renault," ₹ 9,000.00 ",3.95,190,2.278753601,1.5,2009
Toyota," ₹ 13,999.00 ",4.15,198,2.29666519,2.4,2009
Mercedes-Benz," ₹ 13,600.00 ",4.13,199,2.298853076,2.2,2009
Renault," ₹ 9,300.00 ",3.97,200,2.301029996,1.5,2009
Volkswagen," ₹ 9,650.00 ",3.98,200,2.301029996,1.4,2009
Audi," ₹ 21,000.00 ",4.32,210,2.322219295,4.2,2009
Renault," ₹ 7,300.00 ",3.86,212,2.326335861,1.5,2009
Mercedes-Benz," ₹ 19,700.00 ",4.29,220,2.342422681,2.2,2009
Renault," ₹ 8,300.00 ",3.92,221,2.344392274,1.5,2009
Renault," ₹ 6,999.00 ",3.85,222,2.346352974,1.5,2009
Mercedes-Benz," ₹ 16,500.00 ",4.22,223,2.348304863,2.2,2009
Volkswagen," ₹ 14,500.00 ",4.16,229,2.359835482,2,2009
Renault," ₹ 13,200.00 ",4.12,230,2.361727836,2,2009
Volkswagen," ₹ 11,800.00 ",4.07,230,2.361727836,1.9,2009
Renault," ₹ 10,500.00 ",4.02,233,2.367355921,1.5,2009
BMW," ₹ 29,900.00 ",4.48,235,2.371067862,3,2009
Volkswagen," ₹ 10,600.00 ",4.03,240,2.380211242,2.5,2009
Volkswagen," ₹ 12,999.00 ",4.11,250,2.397940009,1.9,2009
Mercedes-Benz," ₹ 15,800.00 ",4.20,264,2.421603927,2.2,2009
Audi," ₹ 12,450.00 ",4.10,1,0,2,2008
BMW," ₹ 19,990.00 ",4.30,1,0,2,2008
Toyota," ₹ 14,000.00 ",4.15,1,0,1.8,2008
Mercedes-Benz," ₹ 70,000.00 ",4.85,21,1.322219295,6,2008
BMW," ₹ 22,900.00 ",4.36,25,1.397940009,3,2008
Toyota," ₹ 8,700.00 ",3.94,38,1.579783597,1.6,2008
Mercedes-Benz," ₹ 53,500.00 ",4.73,46,1.662757832,5.5,2008
Mitsubishi," ₹ 18,800.00 ",4.27,47,1.672097858,3,2008
Mitsubishi," ₹ 9,200.00 ",3.96,48,1.681241237,1.5,2008
Mitsubishi," ₹ 10,600.00 ",4.03,52,1.716003344,2,2008
Mitsubishi," ₹ 9,900.00 ",4.00,55,1.740362689,2,2008
Volkswagen," ₹ 15,200.00 ",4.18,58,1.763427994,2,2008
Toyota," ₹ 29,500.00 ",4.47,63,1.799340549,4,2008
Toyota," ₹ 21,999.00 ",4.34,69,1.838849091,3.5,2008
Toyota," ₹ 20,900.00 ",4.32,69,1.838849091,2.7,2008
BMW," ₹ 17,900.00 ",4.25,69,1.838849091,2,2008
BMW," ₹ 26,500.00 ",4.42,70,1.84509804,3,2008
Toyota," ₹ 20,800.00 ",4.32,70,1.84509804,2.7,2008
Toyota," ₹ 14,300.00 ",4.16,71,1.851258349,2.4,2008
Toyota," ₹ 24,000.00 ",4.38,73,1.86332286,4,2008
Mercedes-Benz," ₹ 17,800.00 ",4.25,73,1.86332286,3,2008
Renault," ₹ 6,300.00 ",3.80,73,1.86332286,1.5,2008
Toyota," ₹ 7,500.00 ",3.88,74,1.86923172,1.3,2008
Mercedes-Benz," ₹ 25,500.00 ",4.41,77,1.886490725,3.5,2008
Mitsubishi," ₹ 7,500.00 ",3.88,79,1.897627091,1.6,2008
Renault," ₹ 8,200.00 ",3.91,79,1.897627091,1.6,2008
Toyota," ₹ 25,000.00 ",4.40,80,1.903089987,4,2008
Toyota," ₹ 14,400.00 ",4.16,80,1.903089987,2.4,2008
Mitsubishi," ₹ 8,700.00 ",3.94,80,1.903089987,1.5,2008
Toyota," ₹ 10,100.00 ",4.00,83,1.919078092,1.6,2008
Mercedes-Benz," ₹ 24,990.00 ",4.40,85,1.929418926,5.5,2008
Mercedes-Benz," ₹ 34,999.00 ",4.54,85,1.929418926,5.5,2008
Mitsubishi," ₹ 17,900.00 ",4.25,87,1.939519253,3.8,2008
Toyota," ₹ 8,900.00 ",3.95,87,1.939519253,1.6,2008
Toyota," ₹ 9,150.00 ",3.96,87,1.939519253,1.6,2008
Toyota," ₹ 10,400.00 ",4.02,87,1.939519253,1.6,2008
Renault," ₹ 7,245.00 ",3.86,87,1.939519253,1.4,2008
Mercedes-Benz," ₹ 39,900.00 ",4.60,88,1.944482672,6.2,2008
Mercedes-Benz," ₹ 30,500.00 ",4.48,89,1.949390007,6.3,2008
Mitsubishi," ₹ 17,000.00 ",4.23,89,1.949390007,3.8,2008
Mitsubishi," ₹ 17,900.00 ",4.25,89,1.949390007,3.8,2008
BMW," ₹ 13,000.00 ",4.11,90,1.954242509,5,2008
Toyota," ₹ 24,800.00 ",4.39,90,1.954242509,4,2008
Mitsubishi," ₹ 14,500.00 ",4.16,90,1.954242509,3,2008
BMW," ₹ 32,900.00 ",4.52,90,1.954242509,3,2008
BMW," ₹ 16,999.00 ",4.23,90,1.954242509,2.5,2008
Toyota," ₹ 11,800.00 ",4.07,90,1.954242509,1.8,2008
Mercedes-Benz," ₹ 18,500.00 ",4.27,90,1.954242509,1.8,2008
Mercedes-Benz," ₹ 18,800.00 ",4.27,90,1.954242509,1.8,2008
Toyota," ₹ 9,500.00 ",3.98,90,1.954242509,1.6,2008
Renault," ₹ 4,900.00 ",3.69,90,1.954242509,1.4,2008
Renault," ₹ 7,900.00 ",3.90,91,1.959041392,1.5,2008
Mitsubishi," ₹ 9,800.00 ",3.99,92,1.963787827,2,2008
Mitsubishi," ₹ 18,900.00 ",4.28,93,1.968482949,3.8,2008
Audi," ₹ 17,500.00 ",4.24,94,1.973127854,1.8,2008
Mitsubishi," ₹ 10,500.00 ",4.02,95,1.977723605,3.2,2008
Mitsubishi," ₹ 15,000.00 ",4.18,95,1.977723605,2.5,2008
Mitsubishi," ₹ 9,300.00 ",3.97,95,1.977723605,2,2008
Toyota," ₹ 13,250.00 ",4.12,96,1.982271233,2.4,2008
Mitsubishi," ₹ 8,900.00 ",3.95,96,1.982271233,2,2008
Renault," ₹ 7,600.00 ",3.88,97,1.986771734,1.6,2008
Mitsubishi," ₹ 11,499.00 ",4.06,98,1.991226076,2.4,2008
Toyota," ₹ 14,700.00 ",4.17,98,1.991226076,2,2008
Volkswagen," ₹ 15,850.00 ",4.20,98,1.991226076,2,2008
Toyota," ₹ 9,800.00 ",3.99,98,1.991226076,1.6,2008
Mitsubishi," ₹ 10,200.00 ",4.01,99,1.995635195,2,2008
Mercedes-Benz," ₹ 18,000.00 ",4.26,99,1.995635195,1.8,2008
Toyota," ₹ 39,500.00 ",4.60,100,2,4.5,2008
Volkswagen," ₹ 10,500.00 ",4.02,100,2,1.8,2008
Volkswagen," ₹ 10,800.00 ",4.03,100,2,1.8,2008
Renault," ₹ 7,700.00 ",3.89,100,2,1.6,2008
Mercedes-Benz," ₹ 33,900.00 ",4.53,102,2.008600172,5,2008
Toyota," ₹ 13,900.00 ",4.14,102,2.008600172,3.5,2008
Toyota," ₹ 13,900.00 ",4.14,102,2.008600172,3.5,2008
Mitsubishi," ₹ 10,200.00 ",4.01,102,2.008600172,2,2008
Toyota," ₹ 9,500.00 ",3.98,103,2.012837225,1.6,2008
BMW," ₹ 21,335.00 ",4.33,105,2.021189299,3,2008
Mitsubishi," ₹ 8,800.00 ",3.94,105,2.021189299,2,2008
Toyota," ₹ 14,900.00 ",4.17,106,2.025305865,2.4,2008
Toyota," ₹ 9,950.00 ",4.00,106,2.025305865,1.6,2008
Mitsubishi," ₹ 16,999.00 ",4.23,107,2.029383778,3,2008
Mercedes-Benz," ₹ 17,300.00 ",4.24,107,2.029383778,1.8,2008
Toyota," ₹ 25,999.00 ",4.41,108,2.033423755,4,2008
BMW," ₹ 32,000.00 ",4.51,108,2.033423755,3,2008
Toyota," ₹ 10,300.00 ",4.01,108,2.033423755,1.6,2008
BMW," ₹ 30,500.00 ",4.48,110,2.041392685,4.4,2008
Toyota," ₹ 14,900.00 ",4.17,110,2.041392685,3.5,2008
BMW," ₹ 9,500.00 ",3.98,110,2.041392685,3,2008
Mitsubishi," ₹ 12,700.00 ",4.10,110,2.041392685,2.4,2008
Mitsubishi," ₹ 13,300.00 ",4.12,110,2.041392685,2.4,2008
Mitsubishi," ₹ 8,500.00 ",3.93,110,2.041392685,2,2008
Mitsubishi," ₹ 9,000.00 ",3.95,110,2.041392685,2,2008
Volkswagen," ₹ 10,300.00 ",4.01,110,2.041392685,1.9,2008
Mitsubishi," ₹ 12,999.00 ",4.11,111,2.045322979,3,2008
Audi," ₹ 52,999.00 ",4.72,112,2.049218023,4.2,2008
Mitsubishi," ₹ 18,000.00 ",4.26,112,2.049218023,3,2008
Volkswagen," ₹ 19,500.00 ",4.29,112,2.049218023,2.5,2008
Mitsubishi," ₹ 7,999.00 ",3.90,112,2.049218023,2,2008
Mitsubishi," ₹ 7,300.00 ",3.86,112,2.049218023,1.6,2008
BMW," ₹ 18,500.00 ",4.27,114,2.056904851,2,2008
Toyota," ₹ 37,500.00 ",4.57,115,2.06069784,5.7,2008
BMW," ₹ 34,000.00 ",4.53,115,2.06069784,5,2008
Toyota," ₹ 26,900.00 ",4.43,115,2.06069784,4,2008
Mitsubishi," ₹ 14,999.00 ",4.18,115,2.06069784,3,2008
Mitsubishi," ₹ 17,555.00 ",4.24,115,2.06069784,3,2008
BMW," ₹ 37,500.00 ",4.57,115,2.06069784,3,2008
Volkswagen," ₹ 20,000.00 ",4.30,115,2.06069784,2.5,2008
Mitsubishi," ₹ 9,200.00 ",3.96,115,2.06069784,2,2008
Audi," ₹ 23,000.00 ",4.36,115,2.06069784,1.8,2008
Toyota," ₹ 8,900.00 ",3.95,115,2.06069784,1.6,2008
Toyota," ₹ 9,200.00 ",3.96,115,2.06069784,1.6,2008
Audi," ₹ 23,500.00 ",4.37,116,2.064457989,4.2,2008
Mitsubishi," ₹ 13,499.00 ",4.13,116,2.064457989,2.4,2008
Mitsubishi," ₹ 6,300.00 ",3.80,116,2.064457989,1.5,2008
